REGION,FUEL,YEAR,VALUE
GLOBAL,AGRDSLCOLXX,2022,28.98308815
GLOBAL,AGRDSLCOLXX,2023,29.27291903
GLOBAL,AGRDSLCOLXX,2024,32.38005362
GLOBAL,AGRDSLCOLXX,2025,35.81699082
GLOBAL,AGRDSLCOLXX,2026,39.61873711
GLOBAL,AGRDSLCOLXX,2027,43.82401463
GLOBAL,AGRDSLCOLXX,2028,48.47565567
GLOBAL,AGRDSLCOLXX,2029,53.62103889
GLOBAL,AGRDSLCOLXX,2030,59.31257189
GLOBAL,AGRDSLCOLXX,2031,65.608225
GLOBAL,AGRDSLCOLXX,2032,72.57212173
GLOBAL,AGRDSLCOLXX,2033,80.27519191
GLOBAL,AGRDSLCOLXX,2034,88.7958941
GLOBAL,AGRDSLCOLXX,2035,98.22101476
GLOBAL,AGRDSLCOLXX,2036,108.6465522
GLOBAL,AGRDSLCOLXX,2037,120.1786942
GLOBAL,AGRDSLCOLXX,2038,132.9348999
GLOBAL,AGRDSLCOLXX,2039,147.045096
GLOBAL,AGRDSLCOLXX,2040,162.6529997
GLOBAL,AGRDSLCOLXX,2041,179.9175835
GLOBAL,AGRDSLCOLXX,2042,199.0146932
GLOBAL,AGRDSLCOLXX,2043,220.1388399
GLOBAL,AGRDSLCOLXX,2044,243.5051808
GLOBAL,AGRDSLCOLXX,2045,269.3517104
GLOBAL,AGRDSLCOLXX,2046,297.9416852
GLOBAL,AGRDSLCOLXX,2047,329.5663043
GLOBAL,AGRDSLCOLXX,2048,364.5476761
GLOBAL,AGRDSLCOLXX,2049,403.2420985
GLOBAL,AGRDSLCOLXX,2050,446.0436883
GLOBAL,AGRELCCOLXX02,2022,21.02005323
GLOBAL,AGRELCCOLXX02,2023,21.23025376
GLOBAL,AGRELCCOLXX02,2024,22.41721126
GLOBAL,AGRELCCOLXX02,2025,23.6705301
GLOBAL,AGRELCCOLXX02,2026,24.99392045
GLOBAL,AGRELCCOLXX02,2027,26.39129995
GLOBAL,AGRELCCOLXX02,2028,27.86680522
GLOBAL,AGRELCCOLXX02,2029,29.42480418
GLOBAL,AGRELCCOLXX02,2030,31.06990896
GLOBAL,AGRELCCOLXX02,2031,32.80698953
GLOBAL,AGRELCCOLXX02,2032,34.64118815
GLOBAL,AGRELCCOLXX02,2033,36.57793456
GLOBAL,AGRELCCOLXX02,2034,38.6229621
GLOBAL,AGRELCCOLXX02,2035,40.78232463
GLOBAL,AGRELCCOLXX02,2036,43.06241447
GLOBAL,AGRELCCOLXX02,2037,45.46998134
GLOBAL,AGRELCCOLXX02,2038,48.01215233
GLOBAL,AGRELCCOLXX02,2039,50.69645299
GLOBAL,AGRELCCOLXX02,2040,53.5308296
GLOBAL,AGRELCCOLXX02,2041,56.52367275
GLOBAL,AGRELCCOLXX02,2042,59.68384209
GLOBAL,AGRELCCOLXX02,2043,63.02069263
GLOBAL,AGRELCCOLXX02,2044,66.5441024
GLOBAL,AGRELCCOLXX02,2045,70.2645017
GLOBAL,AGRELCCOLXX02,2046,74.19290397
GLOBAL,AGRELCCOLXX02,2047,78.34093839
GLOBAL,AGRELCCOLXX02,2048,82.72088435
GLOBAL,AGRELCCOLXX02,2049,87.34570771
GLOBAL,AGRELCCOLXX02,2050,92.2290993
GLOBAL,AGRGSLCOLXX,2022,0.787656969
GLOBAL,AGRGSLCOLXX,2023,0.795533539
GLOBAL,AGRGSLCOLXX,2024,0.800669609
GLOBAL,AGRGSLCOLXX,2025,0.805838839
GLOBAL,AGRGSLCOLXX,2026,0.811041442
GLOBAL,AGRGSLCOLXX,2027,0.816277634
GLOBAL,AGRGSLCOLXX,2028,0.821547631
GLOBAL,AGRGSLCOLXX,2029,0.826851652
GLOBAL,AGRGSLCOLXX,2030,0.832189917
GLOBAL,AGRGSLCOLXX,2031,0.837562646
GLOBAL,AGRGSLCOLXX,2032,0.842970062
GLOBAL,AGRGSLCOLXX,2033,0.848412389
GLOBAL,AGRGSLCOLXX,2034,0.853889853
GLOBAL,AGRGSLCOLXX,2035,0.85940268
GLOBAL,AGRGSLCOLXX,2036,0.864951098
GLOBAL,AGRGSLCOLXX,2037,0.870535338
GLOBAL,AGRGSLCOLXX,2038,0.87615563
GLOBAL,AGRGSLCOLXX,2039,0.881812208
GLOBAL,AGRGSLCOLXX,2040,0.887505305
GLOBAL,AGRGSLCOLXX,2041,0.893235157
GLOBAL,AGRGSLCOLXX,2042,0.899002003
GLOBAL,AGRGSLCOLXX,2043,0.90480608
GLOBAL,AGRGSLCOLXX,2044,0.910647628
GLOBAL,AGRGSLCOLXX,2045,0.916526891
GLOBAL,AGRGSLCOLXX,2046,0.922444111
GLOBAL,AGRGSLCOLXX,2047,0.928399533
GLOBAL,AGRGSLCOLXX,2048,0.934393404
GLOBAL,AGRGSLCOLXX,2049,0.940425973
GLOBAL,AGRGSLCOLXX,2050,0.946497488
GLOBAL,AGRNGSCOLXX,2022,10.02237696
GLOBAL,AGRNGSCOLXX,2023,10.34309302
GLOBAL,AGRNGSCOLXX,2024,10.53039181
GLOBAL,AGRNGSCOLXX,2025,10.72108231
GLOBAL,AGRNGSCOLXX,2026,10.91522594
GLOBAL,AGRNGSCOLXX,2027,11.11288525
GLOBAL,AGRNGSCOLXX,2028,11.31412388
GLOBAL,AGRNGSCOLXX,2029,11.51900666
GLOBAL,AGRNGSCOLXX,2030,11.72759958
GLOBAL,AGRNGSCOLXX,2031,11.93996982
GLOBAL,AGRNGSCOLXX,2032,12.15618578
GLOBAL,AGRNGSCOLXX,2033,12.37631711
GLOBAL,AGRNGSCOLXX,2034,12.60043471
GLOBAL,AGRNGSCOLXX,2035,12.82861076
GLOBAL,AGRNGSCOLXX,2036,13.06091875
GLOBAL,AGRNGSCOLXX,2037,13.29743352
GLOBAL,AGRNGSCOLXX,2038,13.53823123
GLOBAL,AGRNGSCOLXX,2039,13.78338945
GLOBAL,AGRNGSCOLXX,2040,14.03298713
GLOBAL,AGRNGSCOLXX,2041,14.28710468
GLOBAL,AGRNGSCOLXX,2042,14.54582394
GLOBAL,AGRNGSCOLXX,2043,14.80922823
GLOBAL,AGRNGSCOLXX,2044,15.07740241
GLOBAL,AGRNGSCOLXX,2045,15.35043284
GLOBAL,AGRNGSCOLXX,2046,15.62840747
GLOBAL,AGRNGSCOLXX,2047,15.91141582
GLOBAL,AGRNGSCOLXX,2048,16.19954905
GLOBAL,AGRNGSCOLXX,2049,16.49289997
GLOBAL,AGRNGSCOLXX,2050,16.79156306
GLOBAL,COMLPGCOLXX,2022,5.031490916
GLOBAL,COMLPGCOLXX,2023,6.11764563
GLOBAL,COMLPGCOLXX,2024,6.596899161
GLOBAL,COMLPGCOLXX,2025,7.113697192
GLOBAL,COMLPGCOLXX,2026,7.670980941
GLOBAL,COMLPGCOLXX,2027,8.271922042
GLOBAL,COMLPGCOLXX,2028,8.919940591
GLOBAL,COMLPGCOLXX,2029,9.618724613
GLOBAL,COMLPGCOLXX,2030,10.37225105
GLOBAL,COMLPGCOLXX,2031,11.18480841
GLOBAL,COMLPGCOLXX,2032,12.06102113
GLOBAL,COMLPGCOLXX,2033,13.00587594
GLOBAL,COMLPGCOLXX,2034,14.02475025
GLOBAL,COMLPGCOLXX,2035,15.12344271
GLOBAL,COMLPGCOLXX,2036,16.30820622
GLOBAL,COMLPGCOLXX,2037,17.58578355
GLOBAL,COMLPGCOLXX,2038,18.96344571
GLOBAL,COMLPGCOLXX,2039,20.44903328
GLOBAL,COMLPGCOLXX,2040,22.05100109
GLOBAL,COMLPGCOLXX,2041,23.77846632
GLOBAL,COMLPGCOLXX,2042,25.64126038
GLOBAL,COMLPGCOLXX,2043,27.64998486
GLOBAL,COMLPGCOLXX,2044,29.8160719
GLOBAL,COMLPGCOLXX,2045,32.15184919
GLOBAL,COMLPGCOLXX,2046,34.67061019
GLOBAL,COMLPGCOLXX,2047,37.38668976
GLOBAL,COMLPGCOLXX,2048,40.31554576
GLOBAL,COMLPGCOLXX,2049,43.47384697
GLOBAL,COMLPGCOLXX,2050,46.87956805
GLOBAL,COMELCCOLXX02,2022,59.45780912
GLOBAL,COMELCCOLXX02,2023,60.05238721
GLOBAL,COMELCCOLXX02,2024,62.9984938
GLOBAL,COMELCCOLXX02,2025,66.08913327
GLOBAL,COMELCCOLXX02,2026,69.33139625
GLOBAL,COMELCCOLXX02,2027,72.73272121
GLOBAL,COMELCCOLXX02,2028,76.30091158
GLOBAL,COMELCCOLXX02,2029,80.0441536
GLOBAL,COMELCCOLXX02,2030,83.97103511
GLOBAL,COMELCCOLXX02,2031,88.09056527
GLOBAL,COMELCCOLXX02,2032,92.41219523
GLOBAL,COMELCCOLXX02,2033,96.94583978
GLOBAL,COMELCCOLXX02,2034,101.7019001
GLOBAL,COMELCCOLXX02,2035,106.6912878
GLOBAL,COMELCCOLXX02,2036,111.9254495
GLOBAL,COMELCCOLXX02,2037,117.4163937
GLOBAL,COMELCCOLXX02,2038,123.1767178
GLOBAL,COMELCCOLXX02,2039,129.2196372
GLOBAL,COMELCCOLXX02,2040,135.559016
GLOBAL,COMELCCOLXX02,2041,142.2093979
GLOBAL,COMELCCOLXX02,2042,149.1860405
GLOBAL,COMELCCOLXX02,2043,156.5049499
GLOBAL,COMELCCOLXX02,2044,164.1829172
GLOBAL,COMELCCOLXX02,2045,172.2375574
GLOBAL,COMELCCOLXX02,2046,180.6873498
GLOBAL,COMELCCOLXX02,2047,189.5516801
GLOBAL,COMELCCOLXX02,2048,198.850885
GLOBAL,COMELCCOLXX02,2049,208.6062991
GLOBAL,COMELCCOLXX02,2050,218.8403035
GLOBAL,COMNGSCOLXX,2022,17.05724349
GLOBAL,COMNGSCOLXX,2023,17.60307528
GLOBAL,COMNGSCOLXX,2024,18.39966295
GLOBAL,COMNGSCOLXX,2025,19.2322984
GLOBAL,COMNGSCOLXX,2026,20.10261291
GLOBAL,COMNGSCOLXX,2027,21.01231154
GLOBAL,COMNGSCOLXX,2028,21.96317655
GLOBAL,COMNGSCOLXX,2029,22.95707081
GLOBAL,COMNGSCOLXX,2030,23.99594153
GLOBAL,COMNGSCOLXX,2031,25.08182402
GLOBAL,COMNGSCOLXX,2032,26.21684568
GLOBAL,COMNGSCOLXX,2033,27.40323019
GLOBAL,COMNGSCOLXX,2034,28.64330188
GLOBAL,COMNGSCOLXX,2035,29.93949022
GLOBAL,COMNGSCOLXX,2036,31.29433467
GLOBAL,COMNGSCOLXX,2037,32.71048955
GLOBAL,COMNGSCOLXX,2038,34.19072935
GLOBAL,COMNGSCOLXX,2039,35.73795408
GLOBAL,COMNGSCOLXX,2040,37.35519499
GLOBAL,COMNGSCOLXX,2041,39.04562051
GLOBAL,COMNGSCOLXX,2042,40.81254244
GLOBAL,COMNGSCOLXX,2043,42.65942246
GLOBAL,COMNGSCOLXX,2044,44.58987889
GLOBAL,COMNGSCOLXX,2045,46.60769379
GLOBAL,COMNGSCOLXX,2046,48.71682038
GLOBAL,COMNGSCOLXX,2047,50.92139076
GLOBAL,COMNGSCOLXX,2048,53.22572402
GLOBAL,COMNGSCOLXX,2049,55.63433472
GLOBAL,COMNGSCOLXX,2050,58.15194168
GLOBAL,INDLPGCOLXX,2022,9.017076125
GLOBAL,INDLPGCOLXX,2023,10.96360448
GLOBAL,INDLPGCOLXX,2024,11.98283358
GLOBAL,INDLPGCOLXX,2025,13.09681509
GLOBAL,INDLPGCOLXX,2026,14.31435764
GLOBAL,INDLPGCOLXX,2027,15.64508878
GLOBAL,INDLPGCOLXX,2028,17.09953104
GLOBAL,INDLPGCOLXX,2029,18.68918521
GLOBAL,INDLPGCOLXX,2030,20.42662124
GLOBAL,INDLPGCOLXX,2031,22.32557762
GLOBAL,INDLPGCOLXX,2032,24.40107007
GLOBAL,INDLPGCOLXX,2033,26.66951023
GLOBAL,INDLPGCOLXX,2034,29.14883543
GLOBAL,INDLPGCOLXX,2035,31.85865055
GLOBAL,INDLPGCOLXX,2036,34.82038304
GLOBAL,INDLPGCOLXX,2037,38.05745235
GLOBAL,INDLPGCOLXX,2038,41.5954551
GLOBAL,INDLPGCOLXX,2039,45.46236751
GLOBAL,INDLPGCOLXX,2040,49.68876658
GLOBAL,INDLPGCOLXX,2041,54.30807192
GLOBAL,INDLPGCOLXX,2042,59.35680998
GLOBAL,INDLPGCOLXX,2043,64.87490286
GLOBAL,INDLPGCOLXX,2044,70.90598405
GLOBAL,INDLPGCOLXX,2045,77.49774338
GLOBAL,INDLPGCOLXX,2046,84.70230418
GLOBAL,INDLPGCOLXX,2047,92.5766354
GLOBAL,INDLPGCOLXX,2048,101.1830021
GLOBAL,INDLPGCOLXX,2049,110.5894578
GLOBAL,INDLPGCOLXX,2050,120.8703826
GLOBAL,INDBAGCOLXX,2022,35.606432
GLOBAL,INDBAGCOLXX,2023,43.29284039
GLOBAL,INDBAGCOLXX,2024,44.69979272
GLOBAL,INDBAGCOLXX,2025,46.15246888
GLOBAL,INDBAGCOLXX,2026,47.65235484
GLOBAL,INDBAGCOLXX,2027,49.20098485
GLOBAL,INDBAGCOLXX,2028,50.799943
GLOBAL,INDBAGCOLXX,2029,52.45086489
GLOBAL,INDBAGCOLXX,2030,54.15543927
GLOBAL,INDBAGCOLXX,2031,55.91540975
GLOBAL,INDBAGCOLXX,2032,57.73257664
GLOBAL,INDBAGCOLXX,2033,59.60879872
GLOBAL,INDBAGCOLXX,2034,61.5459952
GLOBAL,INDBAGCOLXX,2035,63.54614766
GLOBAL,INDBAGCOLXX,2036,65.61130207
GLOBAL,INDBAGCOLXX,2037,67.7435709
GLOBAL,INDBAGCOLXX,2038,69.94513526
GLOBAL,INDBAGCOLXX,2039,72.21824717
GLOBAL,INDBAGCOLXX,2040,74.5652318
GLOBAL,INDBAGCOLXX,2041,76.9884899
GLOBAL,INDBAGCOLXX,2042,79.49050026
GLOBAL,INDBAGCOLXX,2043,82.0738222
GLOBAL,INDBAGCOLXX,2044,84.74109822
GLOBAL,INDBAGCOLXX,2045,87.49505671
GLOBAL,INDBAGCOLXX,2046,90.33851471
GLOBAL,INDBAGCOLXX,2047,93.27438084
GLOBAL,INDBAGCOLXX,2048,96.3056582
GLOBAL,INDBAGCOLXX,2049,99.43544753
GLOBAL,INDBAGCOLXX,2050,102.6669503
GLOBAL,INDCOACOLXX,2022,102.8039494
GLOBAL,INDCOACOLXX,2023,103.8319889
GLOBAL,INDCOACOLXX,2024,104.0929196
GLOBAL,INDCOACOLXX,2025,104.3545061
GLOBAL,INDCOACOLXX,2026,104.6167499
GLOBAL,INDCOACOLXX,2027,104.8796528
GLOBAL,INDCOACOLXX,2028,105.1432163
GLOBAL,INDCOACOLXX,2029,105.4074422
GLOBAL,INDCOACOLXX,2030,105.6723321
GLOBAL,INDCOACOLXX,2031,105.9378876
GLOBAL,INDCOACOLXX,2032,106.2041105
GLOBAL,INDCOACOLXX,2033,106.4710024
GLOBAL,INDCOACOLXX,2034,106.7385651
GLOBAL,INDCOACOLXX,2035,107.0068001
GLOBAL,INDCOACOLXX,2036,107.2757091
GLOBAL,INDCOACOLXX,2037,107.545294
GLOBAL,INDCOACOLXX,2038,107.8155563
GLOBAL,INDCOACOLXX,2039,108.0864978
GLOBAL,INDCOACOLXX,2040,108.3581202
GLOBAL,INDCOACOLXX,2041,108.6304251
GLOBAL,INDCOACOLXX,2042,108.9034144
GLOBAL,INDCOACOLXX,2043,109.1770897
GLOBAL,INDCOACOLXX,2044,109.4514527
GLOBAL,INDCOACOLXX,2045,109.7265052
GLOBAL,INDCOACOLXX,2046,110.002249
GLOBAL,INDCOACOLXX,2047,110.2786856
GLOBAL,INDCOACOLXX,2048,110.555817
GLOBAL,INDCOACOLXX,2049,110.8336448
GLOBAL,INDCOACOLXX,2050,111.1121708
GLOBAL,INDCOKCOLXX,2022,1.8732
GLOBAL,INDCOKCOLXX,2023,1.8732
GLOBAL,INDCOKCOLXX,2024,1.526841009
GLOBAL,INDCOKCOLXX,2025,1.244524592
GLOBAL,INDCOKCOLXX,2026,1.014409131
GLOBAL,INDCOKCOLXX,2027,0.826842548
GLOBAL,INDCOKCOLXX,2028,0.673957458
GLOBAL,INDCOKCOLXX,2029,0.549341173
GLOBAL,INDCOKCOLXX,2030,0.447766725
GLOBAL,INDCOKCOLXX,2031,0.364973627
GLOBAL,INDCOKCOLXX,2032,0.297489164
GLOBAL,INDCOKCOLXX,2033,0.242482733
GLOBAL,INDCOKCOLXX,2034,0.197647117
GLOBAL,INDCOKCOLXX,2035,0.16110171
GLOBAL,INDCOKCOLXX,2036,0.131313633
GLOBAL,INDCOKCOLXX,2037,0.10703344
GLOBAL,INDCOKCOLXX,2038,0.087242711
GLOBAL,INDCOKCOLXX,2039,0.071111333
GLOBAL,INDCOKCOLXX,2040,0.057962684
GLOBAL,INDCOKCOLXX,2041,0.04724525
GLOBAL,INDCOKCOLXX,2042,0.038509495
GLOBAL,INDCOKCOLXX,2043,0.031389
GLOBAL,INDCOKCOLXX,2044,0.025585102
GLOBAL,INDCOKCOLXX,2045,0.020854358
GLOBAL,INDCOKCOLXX,2046,0.016998339
GLOBAL,INDCOKCOLXX,2047,0.013855307
GLOBAL,INDCOKCOLXX,2048,0.011293429
GLOBAL,INDCOKCOLXX,2049,0.009205248
GLOBAL,INDCOKCOLXX,2050,0.007503176
GLOBAL,INDDSLCOLXX,2022,2.984564105
GLOBAL,INDDSLCOLXX,2023,3.014409746
GLOBAL,INDDSLCOLXX,2024,2.962849171
GLOBAL,INDDSLCOLXX,2025,2.912170524
GLOBAL,INDDSLCOLXX,2026,2.862358719
GLOBAL,INDDSLCOLXX,2027,2.813398931
GLOBAL,INDDSLCOLXX,2028,2.765276586
GLOBAL,INDDSLCOLXX,2029,2.717977358
GLOBAL,INDDSLCOLXX,2030,2.67148717
GLOBAL,INDDSLCOLXX,2031,2.625792182
GLOBAL,INDDSLCOLXX,2032,2.580878794
GLOBAL,INDDSLCOLXX,2033,2.536733636
GLOBAL,INDDSLCOLXX,2034,2.493343567
GLOBAL,INDDSLCOLXX,2035,2.450695672
GLOBAL,INDDSLCOLXX,2036,2.408777257
GLOBAL,INDDSLCOLXX,2037,2.367575844
GLOBAL,INDDSLCOLXX,2038,2.327079169
GLOBAL,INDDSLCOLXX,2039,2.287275177
GLOBAL,INDDSLCOLXX,2040,2.24815202
GLOBAL,INDDSLCOLXX,2041,2.209698054
GLOBAL,INDDSLCOLXX,2042,2.171901831
GLOBAL,INDDSLCOLXX,2043,2.134752101
GLOBAL,INDDSLCOLXX,2044,2.098237806
GLOBAL,INDDSLCOLXX,2045,2.062348077
GLOBAL,INDDSLCOLXX,2046,2.027072231
GLOBAL,INDDSLCOLXX,2047,1.992399768
GLOBAL,INDDSLCOLXX,2048,1.958320367
GLOBAL,INDDSLCOLXX,2049,1.924823884
GLOBAL,INDDSLCOLXX,2050,1.891900348
GLOBAL,INDELCCOLXX02,2022,72.96476265
GLOBAL,INDELCCOLXX02,2023,73.69441028
GLOBAL,INDELCCOLXX02,2024,76.62621567
GLOBAL,INDELCCOLXX02,2025,79.6746579
GLOBAL,INDELCCOLXX02,2026,82.84437716
GLOBAL,INDELCCOLXX02,2027,86.14019825
GLOBAL,INDELCCOLXX02,2028,89.56713792
GLOBAL,INDELCCOLXX02,2029,93.13041249
GLOBAL,INDELCCOLXX02,2030,96.83544581
GLOBAL,INDELCCOLXX02,2031,100.6878775
GLOBAL,INDELCCOLXX02,2032,104.6935716
GLOBAL,INDELCCOLXX02,2033,108.8586253
GLOBAL,INDELCCOLXX02,2034,113.1893785
GLOBAL,INDELCCOLXX02,2035,117.6924233
GLOBAL,INDELCCOLXX02,2036,122.374614
GLOBAL,INDELCCOLXX02,2037,127.2430776
GLOBAL,INDELCCOLXX02,2038,132.3052246
GLOBAL,INDELCCOLXX02,2039,137.5687605
GLOBAL,INDELCCOLXX02,2040,143.0416971
GLOBAL,INDELCCOLXX02,2041,148.732365
GLOBAL,INDELCCOLXX02,2042,154.6494264
GLOBAL,INDELCCOLXX02,2043,160.8018879
GLOBAL,INDELCCOLXX02,2044,167.1991145
GLOBAL,INDELCCOLXX02,2045,173.8508438
GLOBAL,INDELCCOLXX02,2046,180.7672007
GLOBAL,INDELCCOLXX02,2047,187.9587129
GLOBAL,INDELCCOLXX02,2048,195.4363271
GLOBAL,INDELCCOLXX02,2049,203.2114254
GLOBAL,INDELCCOLXX02,2050,211.2958425
GLOBAL,INDFOICOLXX,2022,0.39894
GLOBAL,INDFOICOLXX,2023,0.4069188
GLOBAL,INDFOICOLXX,2024,0.344989537
GLOBAL,INDFOICOLXX,2025,0.292485334
GLOBAL,INDFOICOLXX,2026,0.247971782
GLOBAL,INDFOICOLXX,2027,0.21023278
GLOBAL,INDFOICOLXX,2028,0.178237303
GLOBAL,INDFOICOLXX,2029,0.15111124
GLOBAL,INDFOICOLXX,2030,0.128113513
GLOBAL,INDFOICOLXX,2031,0.108615826
GLOBAL,INDFOICOLXX,2032,0.092085506
GLOBAL,INDFOICOLXX,2033,0.078070947
GLOBAL,INDFOICOLXX,2034,0.066189274
GLOBAL,INDFOICOLXX,2035,0.056115881
GLOBAL,INDFOICOLXX,2036,0.047575565
GLOBAL,INDFOICOLXX,2037,0.040335006
GLOBAL,INDFOICOLXX,2038,0.034196393
GLOBAL,INDFOICOLXX,2039,0.028992019
GLOBAL,INDFOICOLXX,2040,0.024579703
